id,title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres
601,E.T. the Extra-Terrestrial,7.512,10467,11/06/1982,792965500,115,10500000,50.334,"Science Fiction, Adventure, Family, Fantasy"
8681,Taken,7.387,10432,18/02/2008,226830568,94,25000000,58.646,"Action, Thriller"
351286,Jurassic World: Fallen Kingdom,6.548,10431,22/06/2018,1310466296,129,170000000,44.365,"Action, Adventure, Science Fiction, Thriller"
115,The Big Lebowski,7.842,10390,06/03/1998,47010480,117,15000000,30.996,"Comedy, Crime"
119450,Dawn of the Planet of the Apes,7.306,10321,26/06/2014,710644566,130,170000000,59.336,"Science Fiction, Action, Drama, Thriller"
207,Dead Poets Society,8.312,10311,02/06/1989,235860116,128,16400000,38.942,Drama
372058,Your Name.,8.514,10303,26/08/2016,357986087,106,0,68.999,"Romance, Animation, Drama"
338952,Fantastic Beasts: The Crimes of Grindelwald,6.876,10203,14/11/2018,654855901,134,200000000,29.783,"Fantasy, Adventure, Family"
562,Die Hard,7.775,10202,15/07/1988,140767956,131,28000000,36.754,"Action, Thriller"
291805,Now You See Me 2,6.83,10172,02/06/2016,334901337,129,90000000,33.753,"Crime, Thriller, Action, Mystery"
771,Home Alone,7.412,10140,16/11/1990,476684675,103,18000000,1.826,"Comedy, Family"
604,The Matrix Reloaded,7.039,10128,15/05/2003,738599701,138,150000000,44.605,"Adventure, Action, Thriller, Science Fiction"
953,Madagascar,6.892,10103,25/05/2005,542063846,86,75000000,54.83,"Family, Animation, Adventure, Comedy"
266856,The Theory of Everything,7.86,10069,26/11/2014,123726688,123,15000000,20.867,"Drama, Romance"
242582,Nightcrawler,7.703,10032,23/10/2014,50300000,118,8500000,44.274,"Crime, Drama, Thriller"
82992,Fast & Furious 6,6.817,10021,21/05/2013,788680968,131,160000000,6.263,"Action, Thriller, Crime"
75612,Oblivion,6.618,10015,10/04/2013,286168572,124,120000000,30.901,"Action, Science Fiction, Adventure, Mystery"
310,Bruce Almighty,6.706,10010,23/05/2003,484592874,101,80000000,33.909,"Fantasy, Comedy"
13223,Gran Torino,7.994,10003,12/12/2008,269958228,116,33000000,35.849,Drama
168259,Furious 7,7.238,9988,01/04/2015,1515341399,137,190000000,62.276,"Action, Thriller, Crime"
211672,Minions,6.395,9969,17/06/2015,1156730962,91,74000000,26.414,"Family, Animation, Adventure, Comedy"
36557,Casino Royale,7.543,9959,14/11/2006,599045960,144,150000000,43.407,"Adventure, Action, Thriller"
18,The Fifth Element,7.53,9947,02/05/1997,263920180,126,90000000,49.67,"Adventure, Fantasy, Action, Thriller, Science Fiction"
12405,Slumdog Millionaire,7.734,9916,12/11/2008,378410542,120,15000000,22.969,"Drama, Romance"
62211,Monsters University,7,9903,19/06/2013,743559607,104,200000000,44.116,"Animation, Family"
51876,Limitless,7.186,9900,08/03/2011,161849455,105,27000000,33.384,"Thriller, Mystery, Science Fiction"
206647,Spectre,6.533,9893,26/10/2015,880674609,148,245000000,33.598,"Action, Adventure, Thriller"
84892,The Perks of Being a Wallflower,7.8,9844,20/09/2012,33400000,103,13000000,40.616,Drama
1417,Pan's Labyrinth,7.757,9839,10/10/2006,83258226,118,19000000,35.672,"Fantasy, Drama, War"
8844,Jumanji,7.239,9833,15/12/1995,262821940,104,65000000,13.444,"Adventure, Fantasy, Family"
76600,Avatar: The Way of Water,7.654,9830,14/12/2022,2320250281,192,460000000,241.285,"Science Fiction, Adventure, Action"
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",7.126,9808,07/12/2005,745013115,143,180000000,123.542,"Adventure, Family, Fantasy"
1359,American Psycho,7.4,9797,13/04/2000,34266564,102,7000000,55.224,"Thriller, Drama, Crime"
2080,X-Men Origins: Wolverine,6.254,9797,28/04/2009,373062864,107,150000000,4.317,"Adventure, Action, Thriller, Science Fiction"
45243,The Hangover Part II,6.468,9789,25/05/2011,586764305,102,80000000,51.808,Comedy
58574,Sherlock Holmes: A Game of Shadows,7.13,9742,22/11/2011,334615000,129,125000000,31.501,"Adventure, Action, Crime, Mystery"
337339,The Fate of the Furious,6.887,9719,12/04/2017,1236005118,136,250000000,56.124,"Action, Crime, Thriller"
458156,John Wick: Chapter 3 - Parabellum,7.447,9711,15/05/2019,326709727,131,55000000,80.825,"Action, Thriller, Crime"
293167,Kong: Skull Island,6.514,9696,08/03/2017,566652812,118,185000000,39.514,"Action, Adventure, Fantasy"
196,Back to the Future Part III,7.465,9679,25/05/1990,244527583,119,40000000,33.735,"Adventure, Comedy, Science Fiction"
41154,Men in Black 3,6.51,9675,23/05/2012,624026776,106,225000000,35.497,"Action, Comedy, Science Fiction"
294254,Maze Runner: The Scorch Trials,6.7,9669,09/09/2015,312296056,131,61000000,42.487,"Science Fiction, Action, Thriller, Adventure"
600,Full Metal Jacket,8.136,9665,26/06/1987,46357676,117,30000000,40.541,"Drama, War"
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),7,9654,05/02/2020,205372791,108,75000000,49.33,"Action, Crime"
64688,21 Jump Street,6.878,9650,14/03/2012,201585328,109,42000000,31.405,"Action, Comedy, Crime"
510,One Flew Over the Cuckoo's Nest,8.42,9650,19/11/1975,108981275,133,3000000,36.673,Drama
59967,Looper,6.877,9606,26/09/2012,47042000,118,30000000,31.34,"Action, Thriller, Science Fiction"
629,The Usual Suspects,8.195,9604,19/07/1995,23341568,106,6000000,30.858,"Drama, Crime, Thriller"
1949,Zodiac,7.5,9597,02/03/2007,84785914,157,65000000,36.465,"Crime, Drama, Mystery, Thriller"
787,Mr. & Mrs. Smith,6.677,9576,07/06/2005,487287646,120,110000000,32.545,"Action, Comedy, Drama, Thriller"
343668,Kingsman: The Golden Circle,6.972,9560,20/09/2017,410902662,141,104000000,47.359,"Action, Adventure, Comedy"
578,Jaws,7.659,9541,20/06/1975,470653000,124,7000000,34.492,"Horror, Thriller, Adventure"
1593,Night at the Museum,6.6,9538,20/12/2006,574480841,108,110000000,39.701,"Action, Adventure, Comedy, Family, Fantasy"
262500,Insurgent,6.361,9494,18/03/2015,297002527,119,110000000,38.035,"Action, Adventure, Science Fiction, Thriller"
453,A Beautiful Mind,7.851,9475,11/12/2001,316800000,135,58000000,36.253,"Drama, Romance"
508442,Soul,8.15,9473,25/12/2020,136384442,101,150000000,48.876,"Animation, Family, Comedy, Fantasy, Drama"
420817,Aladdin,7.114,9441,22/05/2019,1054304000,127,183000000,69.615,"Adventure, Fantasy, Romance, Family"
438631,Dune,7.789,9420,15/09/2021,402027830,155,165000000,75.848,"Science Fiction, Adventure"
359940,"Three Billboards Outside Ebbing, Missouri",8.081,9418,01/12/2017,160192031,115,15000000,23.357,"Crime, Drama"
36658,X2,7.029,9417,27/04/2003,407711549,133,110000000,1.157,"Adventure, Action, Science Fiction"
283366,Miss Peregrine's Home for Peculiar Children,6.822,9401,27/09/2016,296482446,127,110000000,39.951,"Fantasy, Adventure"
854,The Mask,6.937,9401,29/07/1994,351583407,101,23000000,39.592,"Romance, Comedy, Crime, Fantasy"
652,Troy,7.146,9376,13/05/2004,497409852,163,175000000,55.474,"Adventure, History, War, Action"
19913,(500) Days of Summer,7.272,9359,17/07/2009,60781545,95,7500000,33.311,"Comedy, Drama, Romance"
197,Braveheart,7.932,9347,24/05/1995,213216216,177,72000000,33.766,"Action, Drama, History, War"
420818,The Lion King,7.1,9325,12/07/2019,1663075401,118,260000000,63.351,"Adventure, Drama, Family"
13475,Star Trek,7.432,9314,06/05/2009,385680446,127,150000000,43.385,"Science Fiction, Action, Adventure"
89,Indiana Jones and the Last Crusade,7.847,9301,24/05/1989,474171806,127,48000000,52.439,"Adventure, Action"
497698,Black Widow,7.303,9298,07/07/2021,379751131,134,200000000,56.256,"Action, Adventure, Science Fiction"
539,Psycho,8.437,9272,22/06/1960,32000000,109,806947,51.373,"Horror, Drama, Thriller"
10020,Beauty and the Beast,7.734,9256,22/10/1991,424967620,84,25000000,72.077,"Romance, Family, Animation, Fantasy"
392044,Murder on the Orient Express,6.706,9243,03/11/2017,352794081,114,55000000,37.493,"Mystery, Drama, Crime"
608,Men in Black II,6.359,9234,03/07/2002,445135288,88,140000000,32.556,"Action, Adventure, Comedy, Science Fiction"
405774,Bird Box,6.854,9227,13/12/2018,0,124,19800000,27.913,"Horror, Thriller, Drama"
56292,Mission: Impossible - Ghost Protocol,7.069,9215,07/12/2011,694713380,133,145000000,59.649,"Action, Thriller, Adventure"
9799,The Fast and the Furious,6.965,9207,22/06/2001,207283925,106,38000000,5.398,"Action, Crime, Thriller"
791373,Zack Snyder's Justice League,8.19,9202,18/03/2021,0,242,70000000,130.69,"Action, Adventure, Fantasy"
580489,Venom: Let There Be Carnage,6.833,9182,30/09/2021,506863592,97,110000000,89.985,"Science Fiction, Action, Adventure"
641,Requiem for a Dream,8.027,9165,06/10/2000,7390108,102,4500000,16.408,"Crime, Drama"
1402,The Pursuit of Happyness,7.9,9159,14/12/2006,307077295,117,55000000,42.153,Drama
605,The Matrix Revolutions,6.71,9118,05/11/2003,424988211,129,150000000,33.434,"Adventure, Action, Thriller, Science Fiction"
301528,Toy Story 4,7.5,9093,19/06/2019,1073394593,100,175000000,61.083,"Family, Adventure, Animation, Comedy, Fantasy"
950,Ice Age: The Meltdown,6.688,9085,29/03/2006,660998756,91,80000000,54.381,"Animation, Family, Comedy, Adventure"
399566,Godzilla vs. Kong,7.661,9080,24/03/2021,470116094,114,200000000,99.005,"Action, Science Fiction, Thriller"
330457,Frozen II,7.272,9060,20/11/2019,1450026933,103,150000000,70.221,"Family, Animation, Adventure, Comedy, Fantasy"
181812,Star Wars: The Rise of Skywalker,6.365,9047,18/12/2019,1074144248,142,250000000,89.699,"Adventure, Action, Science Fiction"
5915,Into the Wild,7.81,9026,11/09/2007,56255142,148,15000000,30.993,"Adventure, Drama"
627,Trainspotting,8,9017,23/02/1996,16491080,94,4000000,27.042,"Drama, Crime"
36668,X-Men: The Last Stand,6.406,8988,24/05/2006,459359555,104,210000000,1.071,"Adventure, Action, Science Fiction, Thriller"
76170,The Wolverine,6.396,8967,23/07/2013,415440673,126,120000000,7.797,"Action, Science Fiction, Adventure, Fantasy"
381284,Hidden Figures,8.058,8958,10/12/2016,235956898,127,25000000,70.299,"Drama, History"
8960,Hancock,6.345,8953,01/07/2008,629443428,92,150000000,29.808,"Fantasy, Action"
82702,How to Train Your Dragon 2,7.673,8929,05/06/2014,621537519,102,145000000,42.798,"Fantasy, Action, Adventure, Animation, Comedy, Family"
10674,Mulan,7.915,8920,18/06/1998,304320254,88,90000000,73.011,"Animation, Family, Adventure"
110415,Snowpiercer,6.902,8905,01/08/2013,86758912,127,39200000,34.597,"Action, Science Fiction, Drama"
454626,Sonic the Hedgehog,7.345,8901,12/02/2020,319715683,99,85000000,53.708,"Action, Science Fiction, Comedy, Family"
602,Independence Day,6.868,8884,25/06/1996,817400891,145,75000000,33.606,"Action, Adventure, Science Fiction"
70,Million Dollar Baby,7.958,8874,15/12/2004,216763646,132,30000000,20.717,Drama
316029,The Greatest Showman,7.908,8844,20/12/2017,432844677,105,84000000,33.346,Drama
287947,Shazam!,7.034,8840,29/03/2019,366080049,132,80000000,32.755,"Action, Comedy, Fantasy"
9738,Fantastic Four,5.775,8765,29/06/2005,333535934,106,100000000,23.572,"Action, Adventure, Fantasy, Science Fiction"
679,Aliens,7.933,8758,18/07/1986,183316455,137,18500000,49.209,"Action, Thriller, Science Fiction"
577922,Tenet,7.191,8744,22/08/2020,365304105,150,205000000,44.025,"Action, Thriller, Science Fiction"
515001,Jojo Rabbit,8.042,8724,18/10/2019,82468705,108,14000000,22.567,"Comedy, War, Drama"
17654,District 9,7.423,8721,05/08/2009,210819611,112,30000000,35.709,Science Fiction
4935,Howl's Moving Castle,8.402,8720,09/09/2004,236049757,119,24000000,79.888,"Fantasy, Animation, Adventure"
264644,Room,8.033,8684,16/10/2015,35401758,118,13000000,17.002,"Drama, Thriller"
772,Home Alone 2: Lost in New York,6.705,8671,19/11/1992,358994850,120,18000000,40.283,"Comedy, Family, Adventure"
591,The Da Vinci Code,6.721,8646,17/05/2006,767820459,149,125000000,30.602,"Thriller, Mystery"
2501,The Bourne Identity,7.463,8618,14/06/2002,214034224,119,60000000,31.217,"Action, Drama, Mystery, Thriller"
18239,The Twilight Saga: New Moon,6.003,8614,18/11/2009,709827462,131,50000000,43.688,"Adventure, Fantasy, Drama, Romance"
568124,Encanto,7.63,8611,13/10/2021,253000000,102,50000000,147.124,"Animation, Comedy, Family, Fantasy"
9741,Unbreakable,7.134,8607,22/11/2000,248118121,106,75000000,23.98,"Thriller, Drama, Mystery"
54138,Star Trek Into Darkness,7.328,8589,05/05/2013,467365246,132,190000000,35.898,"Action, Adventure, Science Fiction"
414906,The Batman,7.705,8584,01/03/2022,770945583,177,185000000,100.817,"Crime, Mystery, Thriller"
9487,A Bug's Life,6.969,8541,25/11/1998,363258859,95,120000000,58.168,"Adventure, Animation, Comedy, Family"
47971,xXx: Return of Xander Cage,6.138,8541,13/01/2017,346147658,107,85000000,60.062,"Action, Adventure, Crime"
337404,Cruella,8.055,8507,26/05/2021,233503234,134,200000000,77.792,"Comedy, Crime"
87,Indiana Jones and the Temple of Doom,7.294,8505,23/05/1984,333000000,118,28000000,53.304,"Adventure, Action"
13183,Watchmen,7.333,8485,04/03/2009,185258983,163,130000000,52.384,"Action, Mystery, Science Fiction"
9479,The Nightmare Before Christmas,7.841,8484,09/10/1993,75634409,76,24000000,106.816,"Fantasy, Animation, Family"
566525,Shang-Chi and the Legend of the Ten Rings,7.589,8481,01/09/2021,432243292,132,150000000,89.764,"Action, Adventure, Fantasy"
399579,Alita: Battle Angel,7.219,8450,31/01/2019,404980543,122,170000000,47.667,"Action, Science Fiction, Adventure"
664413,365 Days,7.063,8429,07/02/2020,9458590,116,0,32.781,"Romance, Drama"
124905,Godzilla,6.289,8360,14/05/2014,529076069,123,160000000,44.153,"Action, Drama, Science Fiction"
50620,The Twilight Saga: Breaking Dawn - Part 2,6.468,8352,13/11/2012,829747654,115,120000000,60.798,"Adventure, Fantasy, Drama, Romance"
423,The Pianist,8.382,8351,17/09/2002,120072577,150,35000000,49.528,"Drama, War"
564,The Mummy,6.906,8327,16/04/1999,415885488,124,80000000,55.481,"Adventure, Action, Fantasy"
176,Saw,7.4,8327,01/10/2004,103911669,103,1200000,174.783,"Horror, Mystery, Crime"
318846,The Big Short,7.344,8320,11/12/2015,133346506,131,28000000,34.348,"Comedy, Drama"
810,Shrek the Third,6.287,8318,17/05/2007,813367380,93,160000000,60.817,"Fantasy, Adventure, Animation, Comedy, Family"
107,Snatch,7.801,8309,01/09/2000,83557872,103,10000000,36.73,"Crime, Comedy"
138832,We're the Millers,6.814,8306,07/08/2013,269994119,110,37000000,32.293,"Comedy, Crime"
50619,The Twilight Saga: Breaking Dawn - Part 1,6.201,8228,16/11/2011,712171856,117,110000000,79.868,"Adventure, Fantasy, Romance"
24021,The Twilight Saga: Eclipse,6.214,8226,23/06/2010,698491347,124,68000000,55.604,"Adventure, Fantasy, Drama, Romance"
68724,Elysium,6.499,8224,07/08/2013,286140700,109,115000000,29.224,"Science Fiction, Action, Drama, Thriller"
3933,Corpse Bride,7.527,8216,12/09/2005,118133252,77,40000000,77.94,"Romance, Fantasy, Animation"
177677,Mission: Impossible - Rogue Nation,7.19,8182,23/07/2015,682716636,131,150000000,64.814,"Action, Adventure"
45269,The King's Speech,7.74,8145,26/11/2010,414211549,118,15000000,29.833,"Drama, History"
156022,The Equalizer,7.247,8145,24/09/2014,192330738,132,55000000,186.613,"Thriller, Action, Crime"
620,Ghostbusters,7.467,8143,08/06/1984,296187079,107,30000000,29.78,"Comedy, Fantasy"
109439,The Hangover Part III,6.211,8097,23/05/2013,362000072,100,103000000,48.629,Comedy
954,Mission: Impossible,6.968,8089,22/05/1996,457731198,110,80000000,44.884,"Adventure, Action, Thriller"
466282,To All the Boys I've Loved Before,7.642,8045,16/08/2018,0,100,0,38.926,"Comedy, Romance"
76492,Hotel Transylvania,7,8037,20/09/2012,358375603,91,85000000,50.394,"Animation, Comedy, Family, Fantasy"
254128,San Andreas,6.229,8036,27/05/2015,473990832,114,110000000,142.742,"Action, Drama, Thriller"
281338,War for the Planet of the Apes,7.16,8030,11/07/2017,490719763,140,150000000,41.094,"Drama, Science Fiction, War"
474350,It Chapter Two,6.854,8021,04/09/2019,473122525,169,79000000,72.553,"Horror, Fantasy"
300668,Annihilation,6.398,8014,22/02/2018,43070915,115,40000000,32.793,"Science Fiction, Horror"
180,Minority Report,7.3,8013,20/06/2002,358372926,145,102000000,30.06,"Action, Thriller, Science Fiction, Mystery"
152532,Dallas Buyers Club,7.932,8004,01/11/2013,55736588,117,5000000,20.121,"Drama, History"
453395,Doctor Strange in the Multiverse of Madness,7.355,7991,04/05/2022,955775804,126,200000000,96.53,"Fantasy, Action, Adventure"
8373,Transformers: Revenge of the Fallen,6.2,7939,19/06/2009,836303693,149,200000000,14.169,"Science Fiction, Action, Adventure"
512200,Jumanji: The Next Level,6.931,7932,04/12/2019,801693929,123,125000000,38.772,"Adventure, Comedy, Fantasy"
10625,Mean Girls,7.186,7931,30/04/2004,130126277,97,17000000,56.332,Comedy
348350,Solo: A Star Wars Story,6.563,7904,15/05/2018,392952373,135,250000000,55.759,"Science Fiction, Adventure, Action"
87101,Terminator Genisys,5.924,7870,23/06/2015,440603537,126,155000000,67.345,"Science Fiction, Action, Thriller, Adventure"
158015,The Purge,6.25,7870,31/05/2013,89328627,86,3000000,33.071,"Science Fiction, Horror, Thriller"
391713,Lady Bird,7.271,7861,01/09/2017,78966486,94,10000000,25.85,"Drama, Comedy"
273481,Sicario,7.39,7836,17/09/2015,84872444,122,30000000,43.821,"Action, Crime, Thriller"
464052,Wonder Woman 1984,6.478,7835,16/12/2020,169601036,151,200000000,48.128,"Action, Adventure, Fantasy"
126889,Alien: Covenant,6.1,7822,09/05/2017,240891763,122,97000000,92.533,"Science Fiction, Horror, Mystery"
450465,Glass,6.677,7793,16/01/2019,246999039,129,20000000,31.843,"Thriller, Drama, Science Fiction"
670,Oldboy,8.274,7790,21/11/2003,15194593,120,3000000,53.128,"Drama, Thriller, Mystery, Action"
537915,After,7.137,7781,11/04/2019,69497587,106,14000000,155.287,"Romance, Drama"
122906,About Time,7.905,7781,04/09/2013,87100449,123,12000000,35.707,"Drama, Romance, Fantasy"
402900,Ocean's Eight,6.985,7780,07/06/2018,297718711,111,70000000,30.268,"Crime, Comedy, Action"
50646,"Crazy, Stupid, Love.",7.3,7773,29/07/2011,145079584,118,50000000,39.835,"Comedy, Drama, Romance"
259693,The Conjuring 2,7.293,7769,08/06/2016,321834351,134,40000000,80.98,"Horror, Thriller"
314365,Spotlight,7.814,7765,06/11/2015,98690254,129,20000000,20.159,"Drama, History"
747,Shaun of the Dead,7.54,7760,09/04/2004,30097092,99,6100000,46.212,"Horror, Comedy"
429,"The Good, the Bad and the Ugly",8.473,7751,23/12/1966,38900000,161,1200000,81.717,Western
68734,Argo,7.275,7750,11/10/2012,232325503,120,44500000,17.552,"Drama, Thriller"
330,The Lost World: Jurassic Park,6.527,7740,23/05/1997,618638999,129,73000000,2.257,"Adventure, Action, Science Fiction"
38356,Transformers: Dark of the Moon,6.183,7736,28/06/2011,1123794079,154,195000000,10.499,"Action, Science Fiction, Adventure"
74,War of the Worlds,6.496,7728,28/06/2005,603873119,117,132000000,40.932,"Adventure, Thriller, Science Fiction"
744,Top Gun,7,7710,16/05/1986,356830601,110,15000000,50.029,"Romance, Drama, Action"
45612,Source Code,7.297,7694,30/03/2011,147332697,94,32000000,31.922,"Thriller, Science Fiction, Mystery"
436969,The Suicide Squad,7.557,7692,28/07/2021,168717425,132,185000000,63.194,"Action, Comedy, Adventure"
8355,Ice Age: Dawn of the Dinosaurs,6.737,7680,26/06/2009,886686817,94,90000000,57.649,"Animation, Comedy, Family, Adventure"
63,Twelve Monkeys,7.6,7677,29/12/1995,168841459,129,29000000,33.942,"Science Fiction, Thriller, Mystery"
278927,The Jungle Book,6.86,7668,07/04/2016,966550600,106,175000000,33.274,"Family, Adventure, Drama, Fantasy"
328111,The Secret Life of Pets,6.266,7664,18/06/2016,875457937,86,75000000,13.019,"Adventure, Comedy, Animation, Family"
550988,Free Guy,7.55,7662,11/08/2021,331526598,115,110000000,62.599,"Comedy, Adventure, Science Fiction"
389,12 Angry Men,8.54,7658,10/04/1957,1000000,97,350000,51.201,Drama
217,Indiana Jones and the Kingdom of the Crystal Skull,5.998,7629,21/05/2008,786636033,122,185000000,47.907,"Adventure, Action"
508943,Luca,7.865,7625,17/06/2021,49750471,95,200000000,60.762,"Animation, Comedy, Fantasy, Adventure, Family"
51497,Fast Five,7.251,7581,20/04/2011,626137675,130,125000000,8.589,"Action, Thriller, Crime"
91314,Transformers: Age of Extinction,5.92,7581,25/06/2014,1104054072,165,210000000,57.581,"Science Fiction, Action, Adventure"
315837,Ghost in the Shell,6.066,7581,29/03/2017,169801921,107,110000000,32.851,"Science Fiction, Drama, Action"
39254,Real Steel,6.981,7571,28/09/2011,299268508,127,110000000,88.181,"Action, Science Fiction, Drama"
38700,Bad Boys for Life,7.139,7570,15/01/2020,426505244,124,90000000,46.619,"Thriller, Action, Crime"
361743,Top Gun: Maverick,8.26,7546,24/05/2022,1488732821,131,170000000,126.291,"Action, Drama"
339846,Baywatch,6.092,7545,25/05/2017,177856751,116,69000000,45.123,"Comedy, Action, Crime"
187,Sin City,7.4,7541,01/04/2005,158733820,124,40000000,42.369,"Thriller, Action, Crime"
50014,The Help,8.202,7538,09/08/2011,216639112,146,25000000,52.139,Drama
353081,Mission: Impossible - Fallout,7.414,7537,13/07/2018,791657398,147,178000000,61.258,"Action, Adventure"
337167,Fifty Shades Freed,6.705,7511,17/01/2018,368307760,105,55000000,93.385,"Drama, Romance"
58595,Snow White and the Huntsman,5.982,7503,30/05/2012,396600000,127,170000000,34.976,"Adventure, Fantasy, Drama"
524434,Eternals,6.927,7493,03/11/2021,402064899,156,200000000,60.521,"Science Fiction, Action, Adventure"
28,Apocalypse Now,8.282,7485,15/08/1979,150000000,147,31500000,37.715,"Drama, War"
2108,The Breakfast Club,7.751,7478,15/02/1985,51525171,98,1000000,27.667,"Comedy, Drama"
187017,22 Jump Street,6.842,7460,05/06/2014,331333876,112,50000000,23.367,"Crime, Comedy, Action"
335797,Sing,7.114,7458,23/11/2016,634151679,108,75000000,45.871,"Animation, Comedy, Family, Music"
198184,Chappie,6.776,7438,04/03/2015,104399548,120,49000000,34.709,"Crime, Action, Science Fiction"
435,The Day After Tomorrow,6.509,7436,26/05/2004,552639571,124,125000000,30.132,"Action, Adventure, Science Fiction, Thriller"
35,The Simpsons Movie,6.999,7430,25/07/2007,527068851,87,75000000,59.717,"Animation, Comedy, Family"
406997,Wonder,8.155,7421,13/11/2017,305937718,113,20000000,40.233,"Drama, Family"
4348,Pride & Prejudice,8.083,7394,16/09/2005,121616555,127,28000000,49.413,"Drama, Romance"
50544,Friends with Benefits,6.648,7394,21/07/2011,149542245,109,35000000,35.4,"Romance, Comedy"
4951,10 Things I Hate About You,7.58,7386,30/03/1999,53478166,97,16000000,36.364,"Comedy, Romance, Drama"
1979,Fantastic Four: Rise of the Silver Surfer,5.592,7381,13/06/2007,301913131,92,130000000,30.047,"Adventure, Fantasy, Action, Thriller"
333371,10 Cloverfield Lane,6.981,7377,10/03/2016,110216998,104,15000000,27.817,"Thriller, Science Fiction, Drama, Horror"
114,Pretty Woman,7.5,7371,23/03/1990,463406268,119,14000000,42.75,"Comedy, Romance"
121856,Assassin's Creed,5.419,7328,21/12/2016,240697856,116,125000000,26.133,"Action, Adventure, Science Fiction"
256591,Focus,6.875,7321,25/02/2015,153962963,105,50100000,36.414,"Romance, Comedy, Crime"
95,Armageddon,6.829,7320,01/07/1998,553799566,151,140000000,36.635,"Action, Thriller, Science Fiction, Adventure"
10764,Quantum of Solace,6.314,7317,29/10/2008,589580482,106,200000000,33.985,"Adventure, Action, Thriller, Crime"
10144,The Little Mermaid,7.355,7316,17/11/1989,211343479,83,40000000,79.593,"Animation, Family, Fantasy"
338970,Tomb Raider,6.353,7316,05/03/2018,274650803,118,94000000,27.983,"Action, Adventure, Fantasy"
254,King Kong,6.869,7297,12/12/2005,562363449,187,207000000,35.331,"Adventure, Drama, Action"
22970,The Cabin in the Woods,6.608,7288,12/04/2012,71041255,95,30000000,38.675,"Horror, Fantasy"
275,Fargo,7.867,7282,08/03/1996,60611975,98,7000000,22.433,"Crime, Drama, Thriller"
106,Predator,7.506,7265,12/06/1987,98267558,107,15000000,57.562,"Science Fiction, Action, Adventure, Thriller"
341174,Fifty Shades Darker,6.492,7259,08/02/2017,378827494,118,55000000,58.367,"Drama, Romance"
137,Groundhog Day,7.606,7255,11/02/1993,71074049,101,14600000,28.171,"Romance, Fantasy, Drama, Comedy"
9552,The Exorcist,7.72,7247,26/12/1973,441405644,122,12000000,94.668,Horror
594,The Terminal,7.33,7241,17/06/2004,219417255,128,60000000,23.758,"Comedy, Drama"
137106,The Lego Movie,7.418,7233,06/02/2014,469160692,100,60000000,30.267,"Animation, Family, Adventure, Comedy, Fantasy"
290250,The Nice Guys,7.108,7230,15/05/2016,62788218,116,50000000,19.553,"Comedy, Crime, Action"
128,Princess Mononoke,8.338,7228,12/07/1997,169000000,134,23500000,54.696,"Adventure, Fantasy, Animation"
646380,Don't Look Up,7.135,7227,07/12/2021,791863,138,75000000,29.694,"Science Fiction, Comedy, Drama"
27578,The Expendables,6.227,7225,03/08/2010,274470394,103,80000000,89.721,"Thriller, Adventure, Action"
340666,Nocturnal Animals,7.442,7196,04/11/2016,29252978,117,22500000,21.733,"Drama, Thriller"
22538,Scott Pilgrim vs. the World,7.469,7155,12/08/2010,48000000,113,85000000,39.003,"Action, Comedy, Romance"
268,Batman,7.2,7152,21/06/1989,411348924,126,35000000,40.79,"Fantasy, Action, Crime"
336843,Maze Runner: The Death Cure,7.1,7141,10/01/2018,288175335,143,62000000,41.488,"Science Fiction, Action, Adventure, Thriller"
1366,Rocky,7.8,7135,21/11/1976,225250402,119,1000000,42.023,"Drama, Romance"
2503,The Bourne Ultimatum,7.421,7127,03/08/2007,442824138,115,70000000,24.667,"Action, Drama, Mystery, Thriller"
2105,American Pie,6.567,7125,09/07/1999,235483004,95,11000000,43.03,"Comedy, Romance"
8392,My Neighbor Totoro,8.073,7124,16/04/1988,41000000,86,3700000,46.44,"Fantasy, Animation, Family"
49013,Cars 2,6.08,7115,11/06/2011,559852396,106,200000000,72.036,"Animation, Family, Adventure, Comedy"
116745,The Secret Life of Walter Mitty,7.172,7080,18/12/2013,188133322,114,90000000,26.534,"Adventure, Comedy, Drama, Fantasy"
257344,Pixels,5.716,7061,16/07/2015,244874809,105,88000000,32.028,"Action, Comedy, Science Fiction"
57800,Ice Age: Continental Drift,6.36,7038,27/06/2012,877244782,88,95000000,53.054,"Animation, Comedy, Adventure, Family"
487558,BlacKkKlansman,7.521,7037,09/08/2018,93411426,136,15000000,16.735,"Comedy, Crime, Drama"
345940,The Meg,6.256,7018,09/08/2018,530517320,113,150000000,101.431,"Action, Science Fiction, Horror"
44115,127 Hours,7.068,7012,12/11/2010,35692920,94,18000000,25.491,"Adventure, Drama, Thriller"
404368,Ralph Breaks the Internet,7.2,6999,20/11/2018,529323962,112,175000000,49.649,"Family, Animation, Comedy, Adventure"
1372,Blood Diamond,7.53,6999,08/12/2006,171720398,143,100000000,33.641,"Drama, Thriller, Action"
339964,Valerian and the City of a Thousand Planets,6.625,6987,20/07/2017,225973340,136,177200000,36.195,"Adventure, Science Fiction, Action"
2502,The Bourne Supremacy,7.315,6977,23/07/2004,288500217,108,75000000,28.983,"Action, Drama, Thriller"
